Tiempo (s),aceX (m/s^2),aceY (m/s^2)
0.0,10.339354414440631,-2.2054421706053953
0.0349,4.021928488173619,-0.5858691447622202
0.0699,24.04894099908475,-5.998999567131362
0.1048,47.38008604541274,-9.950225114983894
0.1398,40.39268313223526,-1.3361790058504894
0.1747,31.2108276519335,4.509067246331868
0.2097,60.60181502263636,1.654186759109272
0.2446,83.30908621151289,6.201513950992215
0.2796,26.47907023381548,7.687865616576601
0.3145,-42.323134779835804,-3.2961615152240595
0.3495,-37.378347863658064,-6.239454105957513
0.3844,-11.31705904651773,-0.9331239456505618
0.4194,-12.310061717667335,-0.8000895586548828
0.4543,-17.853335913354,-1.515404717615204
0.4893,-19.44327775261975,-0.16819476493270324
0.5242,-23.603445385905474,0.13970086013207408
0.5591,-26.538114096748444,0.11582771118084925
0.5941,-25.610247705768547,-0.0008414046568056
0.629,-23.81138007369112,-1.7473190380980612
0.664,-20.56574542806767,-2.856952053297891
0.6989,-14.956233003767355,-0.01944377158305266
0.7339,-9.97413345865283,3.0133866897530703
0.7688,-6.873259060050753,1.5973689661273398
0.8038,-10.066268124451016,-2.0661619779610567
0.8387,8.699443187028109,3.1544942857258356
0.8737,10.250025040886023,-2.3615405126692224
0.9086,-357.6743581490216,-53.075833067354566
0.9436,-935.9059397661429,-80.32172207603132
0.9785,-377.8284772165549,-5.423670400010181
1.0134,1211.0181603708863,142.8827936292637
1.0484,1270.0925676980278,200.37546784172054
1.0833,-459.1800862944359,-24.56701065166429
1.1183,-1015.07464990855,-226.47900100866062
1.1532,243.32449219365262,-28.389012549159276
1.1882,882.8822763071244,157.41075987871508
1.2231,34.29227377310389,-4.804808580710642
1.2581,-629.0029836541603,-143.25590915440216
1.293,-119.99659047272308,-50.926840660247336
1.328,441.974304010967,46.82079949309362
1.3629,107.07940926300301,36.44455435646867
1.3979,-330.7695026424183,10.55923819080861
1.4328,-123.99568665825672,9.625364886304215
1.4678,156.72812094199156,18.100839332126455
1.5027,59.742747867475224,20.033338779533345
1.5376,-55.56721870889642,-3.272764666383404
1.5726,-15.429887647305364,-22.841963739122114
1.6075,10.03269626937177,-15.530259023746968
1.6425,-3.0132567891447635,1.3205322148707408
1.6774,-3.942067155522607,11.855768386963952
1.7124,-0.026982330674853228,8.142058189478808
1.7473,-0.21743261468712766,-0.9756760804701046
1.7823,0.7922062253379458,-5.492163467737431
1.8172,3.929346875057828,-7.654347565805232
1.8522,1.7671524685541358,-4.607105911237854
1.8871,-2.839075163954794,4.700733310124545
1.9221,-3.6487304883554277,11.056420511177397
1.957,-1.1113867784516631,6.011955664691258
1.9919,3.1473657498697705,-6.159584336710635
2.0269,2.702187531125962,-10.754357603994409
2.0618,-2.705364855687974,-3.127358405173423
2.0968,-3.852111126086459,3.734878646256718
2.1317,-2.5750588052561456,4.34529597013424
2.1667,3.715745777096819,0.5862036328864111
