Tiempo (s),aceX (m/s^2),aceY (m/s^2)
0.0,1.7663842186931116,0.5428015574360107
0.0346,1.7663842186931116,0.5428015574360107
0.0692,1.7663842186931116,0.5428015574360107
0.1038,2.15075418072874,-0.9652303420176136
0.1384,15.449862199914316,-1.6877834834106928
0.173,57.731797937409226,4.524330629364516
0.2076,63.35808548982587,5.29064619599713
0.2422,18.7613615243581,-1.0853322916319892
0.2768,4.430244025443714,-4.663706710047139
0.3114,16.778723317058425,-9.64824107157767
0.346,8.643829458885838,-10.373508971231866
0.3806,-14.438141622673806,-1.895844253274451
0.4152,-35.37889606965627,3.402991898534803
0.4498,-44.8202673410398,3.5193153745113115
0.4844,-48.51749400664924,2.58807498057904
0.519,-47.50671967928327,0.3571277544355634
0.5536,-37.08108539167701,0.320256638628159
0.5882,-27.957360414438998,3.2272015123291418
0.6228,-17.06716638231323,1.6998236973336032
0.6574,-1.831727666936724,-5.234964285266745
0.692,2.8954430433277616,-5.456680419701558
0.7266,-2.6625513715793314,2.2294789073724135
0.7612,-6.309936772235766,6.257648309332014
0.7958,14.947892956037569,5.241571719736678
0.8304,-27.802534357354357,-14.64044332002404
0.865,-467.93785657305625,-40.8522990086956
0.8996,-839.4829514486378,-16.516791562949017
0.9342,222.17832855466287,16.94244086003556
0.9688,1541.3700517259072,23.894281892605846
1.0034,428.76277004721777,43.73867800277415
1.0381,-1242.2553634788717,20.30974612521727
1.0727,-283.04894385731143,-31.72970817040601
1.1073,1101.4583678544818,-16.49085220634255
1.1419,137.62815842190295,22.669301468155265
1.1765,-956.6697177600903,10.187901071896233
1.2111,-31.445025362107376,-28.59909729067108
1.2457,808.7038086492204,-13.66988461233259
1.2803,-48.6039616676138,31.127950080816177
1.3149,-645.5561365022236,6.759405462720192
1.3495,62.858155577575,-38.56971590576857
1.3841,362.49315437159584,-7.783639378821607
1.4187,-73.12088805485452,30.46263853098151
1.4533,-20.34233297449808,-2.8931589919057954
1.4879,157.46584951572936,-22.91711151287212
1.5225,-108.99819677403211,16.79740359475759
1.5571,-169.54897097610228,26.760191176409197
1.5917,65.79038816344521,-6.103148545307182
1.6263,83.82974471875079,-15.285443126858537
1.6609,-26.615888070516437,-2.841930981447757
1.6955,-21.682908012504576,0.9389898541127365
1.7301,5.310615331283328,-0.3942435900386088
1.7647,1.4417422013335695,-0.8222585118118029
