Tiempo (s),Aceleracion Normal (m/s^2),Aceleracion Tangencial (m/s^2)
0.0,9.269949454395173e-06,3.310540339776652e-13
0.0352,-2.780984836318499e-05,3.441004983708736e-13
0.0704,-0.00020857386272403128,3.3890229771420504e-13
0.1056,0.002920034078133006,-0.0006748625069910887
0.1408,0.0028041597099794074,-0.00607376256305351
0.176,-0.0003128607940545174,0.07423487576550407
0.2112,4.768935498487534e-15,0.36847492880072497
0.2464,-3.937653163888788e-16,1.395615664395426
0.2816,-4.375170182098654e-17,0.5722834059029581
0.3168,0.0,-0.3711743788285701
0.352,0.0,0.144420576489664
0.3872,0.0,-0.01889615019490836
0.4224,0.0,0.018896150194907653
0.4576,0.0,-0.14442057648966228
0.4928,0.0,0.37117437882857
0.528,0.0,-0.5722834059029589
0.5632,0.0,-1.3956156643954234
0.5984,0.0,-0.36847492880072497
0.6336,0.0,-0.07423487576571304
0.6688,0.0,0.0060737625626493255
0.704,0.0,-4.926003699837894e-06
0.7392,0.0,-0.0054383080852931755
0.7744,0.0,0.08021504425800027
0.8096,-4.21789066850625e-05,0.22976851660362935
0.8448,-0.0007170414136461124,1.4187186217507177
0.88,0.006043854669421219,2.492097236854987
0.9152,-0.024909863149468414,-0.004660723563335578
0.9504,0.6878411254216452,-2.479177465774434
0.9856,0.6609533416725561,-1.2574400316036953
1.0208,0.01804820197517803,1.245403997518752
1.056,0.07958112756617898,2.4612647106064975
1.0912,0.0023367730053995388,0.009467025773210125
1.1264,-0.0007222752925779495,-2.6184589196230816
1.1616,-4.248678191634373e-05,-1.2680666505797862
1.1968,0.0,1.3962905269023833
1.232,0.0,0.717378844899581
1.2672,0.0,-0.5344911055131392
1.3024,0.0,0.5284173429504956
1.3376,0.0,-0.5783571684656075
1.3728,0.0,-1.396290526902388
1.408,0.0,-0.36847492880072646
1.4432,0.0,-0.07423487576571285
1.4784,0.0,0.0060737625626493255
1.5136,0.0,0.0006748625069610246
1.5488,0.0,0.0
1.584,0.0,0.0
1.6192,0.0,0.0
1.6544,0.0,0.0
1.6896,0.0,0.0
1.7248,0.0,0.0
1.76,0.0,0.0
1.7952,0.0,0.0
1.8304,0.0,0.0
1.8656,0.0,0.0
1.9008,0.0,0.0
1.936,0.0,-0.0006748625069610188
1.9712,0.0,-0.0053989000556884
2.0064,0.0,0.07963377582140177
2.0416,0.0,0.22810352735282996
2.0768,0.0,1.4084380520276742
2.112,-0.00025461281626678125,2.4740459505191463
2.1472,-0.004328417876535281,-8.881784197001252e-16
2.1824,0.054078940649435914,-2.4776642182278574
2.2176,0.12525425697807308,-1.446085906717129
2.2528,0.06944362932522338,0.248989062990087
2.288,0.26735812357773897,1.454160462543506
2.3232,0.4708791376503647,7.659573614660825
2.3584,2.279400344840751,15.30931680962301
2.3936,6.040879599456758,11.814007118958884
2.4288,3.8525706100203827,5.008205100637422
2.464,1.7984661226687568,10.824402651342243
2.4992,2.8477310000659357,23.62630947202006
2.5344,3.1449931364159758,18.263154209035434
2.5696,7.091914625993848,-0.07061964645690022
2.6048,4.144523994935662,0.33250628409677896
2.64,3.0969562200225647,9.130417796870603
2.6752,3.5727023576334753,12.14494630117392
2.7104,2.733674910267508,27.80201004950146
2.7456,2.5629198017774226,35.63108836103818
2.7808,4.222089224801958,-0.2857615098240345
2.816,8.46644915091078,-37.02590401538141
2.8512,3.250052562030902,-27.380556383351824
2.8864,1.7766618377041716,-5.9422065636947465
2.9216,2.858693975846524,-5.400965118367708
2.9568,1.6711445907034286,-12.279378384629803
2.992,0.9794714230371645,-17.524213434092218
3.0272,2.1902844286657728,-20.994457413766483
3.0624,3.42552365775152,-16.78378148738736
3.0976,2.422110557331904,-8.366734149402244
3.1328,3.8719961451955687,-5.182716213624651
3.168,2.324841999650436,-6.908918605021013
3.2032,0.713375701939214,-6.748489464981453
3.2384,2.0333057682604645,-3.324309649884846
3.2736,2.5026357839044895,-0.5509792160707926
3.3088,0.9705000911793582,2.4176782309508558
3.344,7.792199768840163,3.5083223930471723
3.3792,24.631785776496475,-6.48297018597293
3.4144,15.444599339727244,43.74358752812871
3.4496,6.60234258901791,359.2759867983877
3.4848,9.919967477780176,616.9009511381847
3.52,62.05253258993078,-15.035342019562506
3.5552,58.384450812358246,-380.3098578417509
3.5904,100.7869758462889,-35.19603412748252
3.6256,108.65835707471521,-26.24352914550544
3.6608,5.012337056379307,-26.43299919770003
3.696,-4.470708674061058,-27.686537164476693
3.7312,46.98275327813393,-33.69759936929612
3.7664,60.197722692713725,-34.89492948338815
3.8016,18.568065178036104,-35.93220268940035
3.8368,12.405509319172328,-21.236841514500277
3.872,6.979498257945258,-38.46809779527382
3.9072,5.195462350831128,-47.62643836196764
3.9424,18.935437552328363,-57.82825822674501
3.9776,22.507664524018843,-74.80622913079385
4.0128,5.829395323603468,-80.02318745833189
4.048,1.5193302539087403,-18.04065477070599
4.0832,2.953935305312665,3.0242386615864802
4.1183,2.2768191929606045,-6.883381205031494
4.1535,1.5429718150854026,-19.09508825582028
4.1887,12.985071019387377,-21.43986487613209
4.2239,12.576009624227593,-15.164759364548324
4.2591,2.4784668174955495,-5.0966977478444795
4.2943,2.2455543726674536,-2.620040903800408
4.3295,0.8379673217624828,-1.0022263744537305
4.3647,1.011536132070875,0.688225581439968
4.3999,0.4730272822946167,0.9780462298238166
4.4351,0.6024094871395886,-0.2317747754271251
4.4703,1.5114777481672252,-2.1887047163469178
4.5055,1.4052796440485251,-1.5872990356880887
4.5407,0.4722110663063408,2.1311964138641954
