Tiempo (s),velX (m/s),velY (m/s)
0.0,6.308085367188482e-16,2.207829878515976e-15
0.0352,-1.8924256101565186e-15,-6.623489635547807e-15
0.0704,7.096596038086938e-15,2.483808613330429e-14
0.1056,7.096596038086938e-15,2.483808613330429e-14
0.1408,-7.885106708985483e-16,-2.7597873481449197e-15
0.176,0.0,-0.0007601651278409063
0.2112,0.0,0.013682972301136357
0.2464,0.0,-0.047130237926136534
0.2816,0.0,-0.13835005326704586
0.3168,0.0,-0.00076016512784087
0.352,0.0,0.15203302556818238
0.3872,0.0,5.551115123125783e-17
0.4224,0.0,-0.15203302556818227
0.4576,0.0,0.0007601651278409116
0.4928,0.0,0.13835005326704583
0.528,0.0,0.047130237926136534
0.5632,0.0,-0.013682972301136354
0.5984,0.0,0.000760165127840906
0.6336,0.0,0.0
0.6688,0.0,0.0
0.704,0.0,0.0
0.7392,0.0,0.0
0.7744,0.0007657137784084875,0.0
0.8096,-0.013017134232949819,0.0
0.8448,0.034457120028420656,0.0
0.88,0.17381702769887125,0.0
0.9152,0.17381702769886412,0.0
0.9504,0.03445712002840644,-0.0007601651278409125
0.9856,-0.013017134232956109,0.012922807173295501
1.0208,0.0007657137784092747,-0.03420743075284097
1.056,0.0,-0.17255748401988685
1.0912,0.0,-0.17255748401988685
1.1264,0.0,-0.033447265625000125
1.1616,0.0,-0.0007601651278409151
1.1968,0.0,0.04637007279829562
1.232,0.0,0.13835005326704583
1.2672,0.0,2.7755575615628914e-17
1.3024,0.0,-0.138350053267046
1.3376,0.0,-0.0471302379261367
1.3728,0.0,0.013682972301136371
1.408,0.0,-0.000760165127840906
1.4432,0.0,0.0
1.4784,0.0,0.0
1.5136,0.0,0.0
1.5488,0.0,0.0
1.584,0.0,0.0
1.6192,0.0,0.0
1.6544,0.0,0.0
1.6896,0.0,0.0
1.7248,0.0,0.0
1.76,0.0,0.0
1.7952,0.0,0.0
1.8304,0.0,0.0
1.8656,0.0,0.0
1.9008,0.0,0.0
1.936,0.0,0.0
1.9712,0.0,0.0
2.0064,0.0,0.0007601651278409125
2.0416,0.0,-0.01292280717329548
2.0768,0.0,0.03420743075284084
2.112,0.0,0.1725574840198863
2.1472,0.0,0.17255748401988666
2.1824,0.0,0.03420743075284119
2.2176,0.0,-0.012922807173295515
2.2528,0.004588734019886518,0.0015258789062497936
2.288,-0.07800847833806905,-0.01301713423295255
2.3232,0.2126076438210177,0.03293124112216045
2.3584,0.9376942027698725,0.19975696910510843
2.3936,1.3267322887073711,0.10438676313920026
2.4288,1.4310136274857963,-0.29966597123579475
2.464,1.6721357865767104,-0.3808316317471586
2.4992,2.6779618696732816,-0.27540727095170386
2.5344,3.5306729403408976,-0.3339455344460178
2.5696,3.2433138760653515,-0.18989146839488213
2.6048,3.2320445667613757,0.213634144176131
2.64,3.7315784801136402,0.27871981534090123
2.6752,3.977955211292614,-0.11868563565340944
2.7104,4.866954456676128,-0.11868563565340634
2.7456,6.604148171164742,0.27948552911931684
2.7808,6.619456898082379,0.19908558238636387
2.816,4.8065573952415015,-0.12634277343749836
2.8512,3.8735684481534345,-0.28254838423295575
2.8864,3.8857754794034127,-0.2856112393465909
2.9216,3.6715476296164526,-0.06967995383522887
2.9568,3.2155817205255635,-0.021439985795457972
2.992,2.634488192471599,-0.12634277343749797
3.0272,1.8200628107244348,-0.062022816051133106
3.0624,1.1927823153409032,0.06125710227272462
3.0976,0.9547008167613645,0.13859419389204125
3.1328,0.7979847301136563,3.5388358909926865e-15
3.168,0.5394231622869374,-0.13935990767044698
3.2032,0.2524303089488563,-0.046708540482954315
3.2384,0.196117054332385,0.0007657137784053787
3.2736,0.14088578657670675,0.0352228338068155
3.3088,-0.1753429066051015,0.1477772105823879
3.344,-0.34691827947441967,0.24053400213068432
3.3792,-0.004106001420449756,0.40856933593749756
3.4144,0.3112016157670481,0.4450128728693212
3.4496,-10.072814941406314,-1.1259321732954528
3.4848,-39.61622758345186,-2.8905750621448982
3.52,-45.443181818181834,-1.7117531516335307
3.5552,5.772116921164901,-0.34985351562499883
3.5904,35.839738325639274,0.4002630060369353
3.6256,-6.435552423650487,1.7659690163352222
3.6608,-30.726767800070927,0.9479647549715837
3.696,7.975658069957468,-0.23164506392045
3.7312,25.457341974431884,0.7904330166903495
3.7664,-8.44604492187494,1.4513660777698871
3.8016,-19.989241166548254,0.35437566583806346
3.8368,9.136740944602309,-0.7752297141335234
3.872,15.974087801846634,-0.35922518643465473
3.9072,-7.828524502840879,0.3698453036221607
3.9424,-10.588179154829522,-0.18132435191762405
3.9776,4.945861816406229,-0.8087657581676186
4.0128,3.1277909712357834,-0.1789328835227199
4.048,-2.0954125667164107,0.3146478013389272
4.0832,2.9471880386058564,-0.15880327114972614
4.1183,2.219409981597764,-0.21468414144837875
4.1535,-1.803668766177097,0.08045331796360042
4.1887,-0.8228021392565619,0.14318629814491926
4.2239,0.15241033380683539,0.28484552556818205
4.2591,-0.09001575816760278,0.22205699573864027
4.2943,0.09098122336647091,0.035217285156251374
4.3295,-0.001115278764203781,-0.07340864701704605
4.3647,-0.07723721590908406,-0.0907037908380716
4.3999,0.014543013139207129,0.1254272460937499
4.4351,0.006738281249992432,0.1798006924715961
4.4703,0.010107421874945281,0.0237571022727117
4.5055,-0.02082741477279408,0.02328657670452544
4.5407,-0.13599076704553395,0.1300514914772491
