Tiempo (s),velX (m/s),velY (m/s)
0.0,2.209197976878606,0.35445628612716373
0.0346,2.156293352601135,0.34407333815028285
0.0692,2.3314317648121694,0.3920181539017356
0.1038,2.3051255419075636,0.2772793984826639
0.1384,3.4005622290462396,0.2752235368497157
0.173,6.300165959176281,0.5903630780346883
0.2076,7.784941744942191,0.6413362536127172
0.2422,7.598452176661862,0.5152580834537547
0.2768,8.091514631502896,0.31860774927745533
0.3114,8.759539830202305,-0.15240019869942023
0.346,8.689667630057796,-0.39923907153178967
0.3806,7.760420429913278,-0.2835926210260122
0.4152,6.241448022037581,-0.1637520321531811
0.4498,4.658857929913324,-0.04005599710982954
0.4844,2.8840374367774544,0.015342756502888497
0.519,1.37139292810692,-0.015342756502888506
0.5536,0.31802632767340644,0.03750451589595708
0.5882,-0.5632564125722567,0.20797958815028797
0.6228,-0.8630215859826698,0.15513231575144243
0.6574,-0.690011967124278,-0.15427994039017118
0.692,-0.6626569273843889,-0.22246996929190513
0.7266,-0.8742605220375679,0.0
0.7612,-1.0993045520231042,0.21055929371387055
0.7958,0.16013367052023086,0.3627167630057777
0.8304,-3.0232399295520267,-0.8025593840317937
0.865,-32.22116600433528,-2.46426232839596
0.8996,-61.1154601697977,-1.9455213601878643
0.9342,-16.8464256683526,-1.2918454208814985
0.9688,45.54734740963514,-0.2920370532195389
1.0034,12.823958018914887,1.7348710969104744
1.0381,-40.5409492794507,1.1154283532580185
1.0727,-6.791333790396768,-0.46399767929865965
1.1073,35.67996977607937,-0.025738619420884734
1.1419,2.732534772398907,1.1047179822976831
1.1765,-30.521574692919025,0.6792641347543361
1.2111,0.5565390173410716,-0.8743395502167597
1.2457,25.44072886560697,-0.26669188041907815
1.2803,-2.8068551300577997,1.2797145953757174
1.3149,-19.23175578034685,0.20105897760115876
1.3495,1.5429292359103854,-1.3893097453034646
1.3841,5.852770502167633,-0.3375688674132976
1.4187,-3.5170362174855585,0.7187048410404608
1.4533,4.445081060332368,-0.5377754696531785
1.4879,7.379600569002903,-0.8671592756502882
1.5225,-3.0975941564306466,0.6246048591040456
1.5571,-4.353188222543364,0.9846459537572263
1.5917,1.4551007044797575,0.20226697976878918
1.6263,1.4478301119942039,-0.07310671062138666
1.6609,-0.38671874999998396,0.0056053558526039165
1.6955,-0.052627122471111065,-0.008128612716785355
1.7301,-0.01922416907517807,-0.021676300578067895
1.7647,0.04714143786117192,-0.06502890173416206
